id;escola;tipo;salario
852;17006260;Efetivo;3500.7
853;17006260;Contrato;1500.3
854;17006260;Contrato;1500.3
855;17006260;Contrato;1500.3
856;17006260;Contrato;1500.3
857;17006260;Efetivo;3500.7
858;17006260;Efetivo;3500.7
859;17006260;Efetivo;3500.7
860;17006260;Contrato;1500.3
861;17006260;Contrato;1500.3
862;17005728;Contrato;1500.3
863;17005728;Contrato;1500.3
864;17005728;Efetivo;3500.7
865;17005728;Efetivo;3500.7
866;17005728;Contrato;1500.3
867;17005728;Contrato;1500.3
868;17005728;Efetivo;3500.7
869;17005728;Efetivo;3500.7
870;17005728;Contrato;1500.3
871;17005728;Contrato;1500.3
872;17005728;Efetivo;3500.7
873;17005728;Efetivo;3500.7
874;17005728;Contrato;1500.3
875;17005728;Contrato;1500.3
876;17005728;Contrato;1500.3
877;17005728;Contrato;1500.3
878;17005728;Contrato;1500.3
879;17005728;Efetivo;3500.7
880;17005728;Efetivo;3500.7
881;17005728;Contrato;1500.3
882;17005728;Efetivo;3500.7
883;17005728;Efetivo;3500.7
884;17005728;Efetivo;3500.7
885;17005728;Contrato;1500.3
886;17005728;Contrato;1500.3
887;17005728;Contrato;1500.3
888;17005744;Efetivo;3500.7
889;17005744;Efetivo;3500.7
890;17005744;Contrato;1500.3
891;17005744;Efetivo;3500.7
892;17005744;Contrato;1500.3
893;17005744;Contrato;1500.3
894;17005744;Efetivo;3500.7
895;17005744;Contrato;1500.3
896;17005744;Efetivo;3500.7
897;17005744;Contrato;1500.3
898;17005744;Contrato;1500.3
899;17005744;Efetivo;3500.7
900;17005744;Efetivo;3500.7
901;17005744;Contrato;1500.3
902;17005744;Efetivo;3500.7
903;17005744;Contrato;1500.3
904;17005744;Efetivo;3500.7
905;17005744;Contrato;1500.3
906;17005744;Contrato;1500.3
907;17005744;Contrato;1500.3
908;17005744;Contrato;1500.3
909;17005744;Efetivo;3500.7
910;17005744;Contrato;1500.3
911;17005744;Efetivo;3500.7
912;17005744;Contrato;1500.3
913;17005744;Contrato;1500.3
914;17005744;Contrato;1500.3
915;17005744;Contrato;1500.3
916;17005744;Contrato;1500.3
917;17005744;Efetivo;3500.7
918;17005744;Efetivo;3500.7
919;17005744;Contrato;1500.3
920;17005744;Contrato;1500.3
921;17005744;Contrato;1500.3
922;17005744;Efetivo;3500.7
923;17005744;Contrato;1500.3
924;17005744;Contrato;1500.3
925;17005744;Efetivo;3500.7
926;17005744;Contrato;1500.3
927;17005744;Contrato;1500.3
928;17005744;Contrato;1500.3
929;17005744;Contrato;1500.3
930;17005744;Contrato;1500.3
931;17005744;Contrato;1500.3
932;17005744;Contrato;1500.3
933;17005744;Contrato;1500.3
934;17005744;Contrato;1500.3
935;17005744;Contrato;1500.3
936;17005744;Efetivo;3500.7
937;17005744;Efetivo;3500.7
938;17005744;Contrato;1500.3
939;17005744;Contrato;1500.3
940;17005744;Contrato;1500.3
941;17005744;Efetivo;3500.7
942;17005744;Contrato;1500.3
943;17005744;Contrato;1500.3
944;17005744;Contrato;1500.3
945;17005744;Contrato;1500.3
946;17005744;Efetivo;3500.7
947;17005744;Efetivo;3500.7
948;17005744;Efetivo;3500.7
949;17005744;Contrato;1500.3
950;17005744;Efetivo;3500.7
951;17005744;Contrato;1500.3
952;17005744;Contrato;1500.3
953;17005744;Contrato;1500.3
954;17005744;Efetivo;3500.7
955;17005744;Contrato;1500.3
956;17005744;Contrato;1500.3
957;17005744;Contrato;1500.3
958;17005744;Efetivo;3500.7
959;17005744;Contrato;1500.3
960;17005744;Efetivo;3500.7
961;17005744;Contrato;1500.3
962;17005744;Contrato;1500.3
963;17005744;Contrato;1500.3
964;17005744;Contrato;1500.3
965;17005744;Efetivo;3500.7
966;17005744;Contrato;1500.3
967;17005744;Contrato;1500.3
968;17005744;Contrato;1500.3
969;17005744;Efetivo;3500.7
970;17005744;Efetivo;3500.7
971;17005744;Efetivo;3500.7
972;17053072;Contrato;1500.3
973;17053072;Efetivo;3500.7
974;17053072;Contrato;1500.3
975;17053072;Efetivo;3500.7
976;17053072;Efetivo;3500.7
977;17053072;Contrato;1500.3
978;17053072;Contrato;1500.3
979;17053072;Contrato;1500.3
980;17053072;Contrato;1500.3
981;17053072;Contrato;1500.3
982;17053072;Contrato;1500.3
983;17053072;Contrato;1500.3
984;17053072;Efetivo;3500.7
985;17053072;Contrato;1500.3
986;17053072;Contrato;1500.3
987;17053072;Contrato;1500.3
988;17053072;Efetivo;3500.7
989;17053072;Contrato;1500.3
990;17053072;Efetivo;3500.7
991;17053072;Contrato;1500.3
992;17053072;Efetivo;3500.7
993;17053072;Contrato;1500.3
994;17053072;Contrato;1500.3
995;17053072;Efetivo;3500.7
996;17053072;Efetivo;3500.7
997;17053072;Contrato;1500.3
998;17053072;Contrato;1500.3
999;17053072;Contrato;1500.3
1000;17053072;Contrato;1500.3
1001;17053072;Efetivo;3500.7
1002;17053072;Contrato;1500.3
1003;17053072;Efetivo;3500.7
1004;17053072;Efetivo;3500.7
1005;17053072;Efetivo;3500.7
1006;17053072;Efetivo;3500.7
1007;17053072;Efetivo;3500.7
1008;17053072;Efetivo;3500.7
1009;17053072;Efetivo;3500.7
1010;17053072;Efetivo;3500.7
1011;17053072;Contrato;1500.3
1012;17053072;Efetivo;3500.7
1013;17053072;Efetivo;3500.7
1014;17053072;Contrato;1500.3
1015;17053072;Efetivo;3500.7
1016;17053072;Contrato;1500.3
1017;17053072;Contrato;1500.3
1018;17053072;Contrato;1500.3
1019;17053072;Contrato;1500.3
1020;17053072;Efetivo;3500.7
1021;17053072;Contrato;1500.3
1022;17053072;Contrato;1500.3
1023;17053072;Contrato;1500.3
1024;17050022;Contrato;1500.3
1025;17050022;Contrato;1500.3
1026;17050022;Contrato;1500.3
1027;17050022;Contrato;1500.3
1028;17050022;Efetivo;3500.7
1029;17050022;Contrato;1500.3
1030;17050022;Efetivo;3500.7
1031;17050022;Efetivo;3500.7
1032;17050022;Contrato;1500.3
1033;17050022;Contrato;1500.3
1034;17050022;Efetivo;3500.7
1035;17050022;Efetivo;3500.7
1036;17050022;Efetivo;3500.7
1037;17050022;Contrato;1500.3
1038;17050022;Contrato;1500.3
1039;17050022;Contrato;1500.3
1040;17050022;Efetivo;3500.7
1041;17050022;Efetivo;3500.7
1042;17050022;Efetivo;3500.7
1043;17050022;Contrato;1500.3
1044;17050022;Contrato;1500.3
1045;17050022;Efetivo;3500.7
1046;17050022;Contrato;1500.3
1047;17050022;Efetivo;3500.7
1048;17050022;Contrato;1500.3
1049;17050022;Efetivo;3500.7
1050;17050022;Contrato;1500.3
1051;17050022;Contrato;1500.3
1052;17050022;Efetivo;3500.7
1053;17050022;Efetivo;3500.7
1054;17050022;Efetivo;3500.7
1055;17050022;Contrato;1500.3
1056;17050022;Contrato;1500.3
1057;17050022;Contrato;1500.3
1058;17050022;Efetivo;3500.7
1059;17050022;Efetivo;3500.7
1060;17050022;Contrato;1500.3
1061;17050022;Contrato;1500.3
1062;17050022;Efetivo;3500.7
1063;17050022;Contrato;1500.3
1064;17050022;Efetivo;3500.7
1065;17050022;Efetivo;3500.7
1066;17050022;Contrato;1500.3
1067;17050022;Contrato;1500.3
1068;17050022;Efetivo;3500.7
1069;17050022;Contrato;1500.3
1070;17050022;Contrato;1500.3
1071;17050022;Efetivo;3500.7
1072;17050022;Contrato;1500.3
1073;17050022;Contrato;1500.3
1074;17050022;Efetivo;3500.7
1075;17050022;Contrato;1500.3
1076;17050022;Efetivo;3500.7
1077;17050022;Contrato;1500.3
1078;17050022;Efetivo;3500.7
1079;17050022;Contrato;1500.3
1080;17050022;Contrato;1500.3
1081;17055318;Contrato;1500.3
1082;17055318;Contrato;1500.3
1083;17055318;Contrato;1500.3
1084;17055318;Contrato;1500.3
1085;17055318;Efetivo;3500.7
1086;17055318;Efetivo;3500.7
1087;17055318;Contrato;1500.3
1088;17055318;Contrato;1500.3
1089;17055318;Contrato;1500.3
1090;17055318;Efetivo;3500.7
1091;17055318;Efetivo;3500.7
1092;17055318;Efetivo;3500.7
1093;17055318;Contrato;1500.3
1094;17055318;Contrato;1500.3
1095;17055318;Contrato;1500.3
1096;17055318;Contrato;1500.3
1097;17055318;Contrato;1500.3
1098;17055318;Contrato;1500.3
1099;17055318;Efetivo;3500.7
1100;17055318;Contrato;1500.3
1101;17055318;Efetivo;3500.7
1102;17055318;Contrato;1500.3
1103;17055318;Contrato;1500.3
1104;17055318;Contrato;1500.3
1105;17055318;Efetivo;3500.7
1106;17055318;Contrato;1500.3
1107;17055318;Contrato;1500.3
1108;17055318;Efetivo;3500.7
1109;17055318;Contrato;1500.3
1110;17055318;Contrato;1500.3
1111;17055318;Efetivo;3500.7
1112;17055318;Contrato;1500.3
1113;17055318;Efetivo;3500.7
1114;17055318;Contrato;1500.3
1115;17055318;Efetivo;3500.7
1116;17055318;Contrato;1500.3
1117;17055318;Contrato;1500.3
1118;17055318;Efetivo;3500.7
1119;17055318;Contrato;1500.3
1120;17055318;Efetivo;3500.7
1121;17055318;Contrato;1500.3
1122;17055318;Contrato;1500.3
1123;17055318;Contrato;1500.3
1124;17055318;Contrato;1500.3
1125;17055318;Contrato;1500.3
1126;17055318;Contrato;1500.3
1127;17055318;Efetivo;3500.7
1128;17055318;Contrato;1500.3
1129;17055318;Contrato;1500.3
1130;17055318;Efetivo;3500.7
1131;17055318;Contrato;1500.3
1132;17055318;Efetivo;3500.7
1133;17055318;Efetivo;3500.7
1134;17055318;Efetivo;3500.7
1135;17055318;Efetivo;3500.7
1136;17055318;Efetivo;3500.7
1137;17055318;Contrato;1500.3
1138;17055318;Contrato;1500.3
1139;17055318;Efetivo;3500.7
1140;17055318;Efetivo;3500.7
1141;17055318;Contrato;1500.3
1142;17055318;Contrato;1500.3
1143;17055318;Efetivo;3500.7
1144;17055318;Efetivo;3500.7
1145;17055318;Contrato;1500.3
1146;17055318;Efetivo;3500.7
1147;17055318;Efetivo;3500.7
1148;17055318;Efetivo;3500.7
1149;17055318;Contrato;1500.3
1150;17055318;Contrato;1500.3
1151;17055318;Contrato;1500.3
1152;17055318;Contrato;1500.3
1153;17055318;Efetivo;3500.7
1154;17055318;Efetivo;3500.7
1155;17055318;Efetivo;3500.7
1156;17055318;Efetivo;3500.7
1157;17054478;Contrato;1500.3
1158;17054478;Contrato;1500.3
1159;17054478;Contrato;1500.3
1160;17054478;Contrato;1500.3
1161;17054478;Efetivo;3500.7
1162;17054478;Contrato;1500.3
1163;17054478;Contrato;1500.3
1164;17054478;Efetivo;3500.7
1165;17054478;Efetivo;3500.7
1166;17054478;Contrato;1500.3
1167;17054478;Efetivo;3500.7
1168;17054478;Contrato;1500.3
1169;17054478;Efetivo;3500.7
1170;17054478;Contrato;1500.3
1171;17054478;Contrato;1500.3
1172;17054478;Efetivo;3500.7
1173;17054478;Contrato;1500.3
1174;17054478;Contrato;1500.3
1175;17054478;Efetivo;3500.7
1176;17054478;Contrato;1500.3
1177;17054478;Contrato;1500.3
1178;17054478;Contrato;1500.3
1179;17054478;Contrato;1500.3
1180;17054478;Contrato;1500.3
1181;17054478;Contrato;1500.3
1182;17054478;Contrato;1500.3
1183;17054478;Efetivo;3500.7
1184;17054478;Efetivo;3500.7
1185;17054478;Contrato;1500.3
1186;17054478;Contrato;1500.3
1187;17054478;Contrato;1500.3
1188;17054478;Efetivo;3500.7
1189;17054478;Contrato;1500.3
1190;17054478;Contrato;1500.3
1191;17054478;Contrato;1500.3
1192;17054478;Contrato;1500.3
1193;17054478;Efetivo;3500.7
1194;17054478;Contrato;1500.3
1195;17054478;Efetivo;3500.7
1196;17054478;Efetivo;3500.7
1197;17054478;Contrato;1500.3
1198;17054478;Contrato;1500.3
1199;17054478;Contrato;1500.3
1200;17054478;Contrato;1500.3
1201;17054478;Contrato;1500.3
1202;17054478;Contrato;1500.3
1203;17054478;Contrato;1500.3
1204;17054478;Contrato;1500.3
1205;17054478;Contrato;1500.3
1206;17054478;Contrato;1500.3
1207;17054478;Efetivo;3500.7
1208;17054478;Efetivo;3500.7
1209;17054478;Efetivo;3500.7
1210;17054478;Efetivo;3500.7
1211;17054478;Efetivo;3500.7
1212;17054478;Efetivo;3500.7
1213;17054478;Contrato;1500.3
1214;17054478;Efetivo;3500.7
1215;17054478;Contrato;1500.3
1216;17054478;Contrato;1500.3
1217;17054478;Efetivo;3500.7
1218;17054478;Efetivo;3500.7
1219;17054478;Efetivo;3500.7
1220;17054478;Contrato;1500.3
1221;17054478;Efetivo;3500.7
1222;17054478;Efetivo;3500.7
1223;17054478;Efetivo;3500.7
1224;17054478;Efetivo;3500.7
1225;17054478;Contrato;1500.3
1226;17054478;Contrato;1500.3
1227;17054478;Efetivo;3500.7
1228;17054478;Contrato;1500.3
1229;17054478;Efetivo;3500.7
1230;17054478;Contrato;1500.3
1231;17054478;Efetivo;3500.7
1232;17054478;Contrato;1500.3
1233;17054478;Contrato;1500.3
1234;17054478;Efetivo;3500.7
1235;17054478;Efetivo;3500.7
1236;17053080;Contrato;1500.3
1237;17053080;Contrato;1500.3
1238;17053080;Efetivo;3500.7
1239;17053080;Contrato;1500.3
1240;17053080;Contrato;1500.3
1241;17053080;Contrato;1500.3
1242;17053080;Contrato;1500.3
1243;17053080;Efetivo;3500.7
1244;17053080;Efetivo;3500.7
1245;17053080;Contrato;1500.3
1246;17053080;Efetivo;3500.7
1247;17053080;Contrato;1500.3
1248;17053080;Contrato;1500.3
1249;17053080;Efetivo;3500.7
1250;17053080;Efetivo;3500.7
1251;17053080;Efetivo;3500.7
1252;17053080;Contrato;1500.3
1253;17053080;Contrato;1500.3
1254;17053080;Contrato;1500.3
1255;17053080;Efetivo;3500.7
1256;17053080;Contrato;1500.3
1257;17053080;Efetivo;3500.7
1258;17053080;Contrato;1500.3
1259;17053080;Contrato;1500.3
1260;17053080;Contrato;1500.3
1261;17053080;Contrato;1500.3
1262;17053080;Contrato;1500.3
1263;17053080;Contrato;1500.3
1264;17053080;Contrato;1500.3
1265;17053080;Contrato;1500.3
1266;17053080;Efetivo;3500.7
1267;17053080;Efetivo;3500.7
1268;17053080;Contrato;1500.3
1269;17053080;Efetivo;3500.7
1270;17053080;Contrato;1500.3
1271;17053080;Efetivo;3500.7
1272;17053080;Contrato;1500.3
1273;17053080;Contrato;1500.3
1274;17053080;Contrato;1500.3
1275;17053080;Contrato;1500.3
1276;17053080;Efetivo;3500.7
1277;17053080;Contrato;1500.3
1278;17053080;Efetivo;3500.7
1279;17053080;Efetivo;3500.7
1280;17053080;Contrato;1500.3
1281;17053080;Contrato;1500.3
1282;17053080;Contrato;1500.3
1283;17005850;Efetivo;3500.7
1284;17005850;Contrato;1500.3
1285;17005850;Efetivo;3500.7
1286;17005850;Efetivo;3500.7
1287;17005850;Contrato;1500.3
1288;17005850;Efetivo;3500.7
1289;17005850;Contrato;1500.3
1290;17005850;Efetivo;3500.7
1291;17005850;Efetivo;3500.7
1292;17005850;Efetivo;3500.7
1293;17005850;Efetivo;3500.7
1294;17005850;Contrato;1500.3
1295;17005850;Efetivo;3500.7
1296;17005850;Contrato;1500.3
1297;17005850;Contrato;1500.3
1298;17005850;Contrato;1500.3
1299;17005850;Contrato;1500.3
1300;17005850;Contrato;1500.3
1301;17005850;Contrato;1500.3
1302;17005850;Contrato;1500.3
1303;17005850;Efetivo;3500.7
1304;17005850;Contrato;1500.3
1305;17005850;Efetivo;3500.7
1306;17005850;Efetivo;3500.7
1307;17005850;Contrato;1500.3
1308;17005850;Contrato;1500.3
1309;17005850;Efetivo;3500.7
1310;17005981;Efetivo;3500.7
1311;17005981;Efetivo;3500.7
1312;17005981;Contrato;1500.3
1313;17005981;Contrato;1500.3
1314;17005981;Contrato;1500.3
1315;17005981;Contrato;1500.3
1316;17005981;Contrato;1500.3
1317;17005981;Contrato;1500.3
1318;17005981;Efetivo;3500.7
1319;17005981;Efetivo;3500.7
1320;17005981;Efetivo;3500.7
1321;17005981;Contrato;1500.3
1322;17005981;Contrato;1500.3
1323;17005981;Contrato;1500.3
1324;17005981;Efetivo;3500.7
1325;17005981;Efetivo;3500.7
1326;17005981;Contrato;1500.3
1327;17005981;Contrato;1500.3
1328;17005981;Contrato;1500.3
1329;17005981;Contrato;1500.3
1330;17005981;Contrato;1500.3
1331;17005981;Contrato;1500.3
1332;17005981;Contrato;1500.3
1333;17005981;Efetivo;3500.7
1334;17005981;Contrato;1500.3
1335;17005981;Efetivo;3500.7
1336;17005981;Efetivo;3500.7
1337;17005981;Efetivo;3500.7
1338;17005981;Contrato;1500.3
1339;17005981;Efetivo;3500.7
1340;17005981;Contrato;1500.3
1341;17005981;Efetivo;3500.7
1342;17005981;Contrato;1500.3
1343;17005981;Efetivo;3500.7
1344;17005981;Contrato;1500.3
1345;17005981;Contrato;1500.3
1346;17005981;Contrato;1500.3
1347;17005981;Contrato;1500.3
1348;17005981;Contrato;1500.3
1349;17005981;Contrato;1500.3
1350;17005981;Efetivo;3500.7
1351;17005981;Contrato;1500.3
1352;17005981;Contrato;1500.3
1353;17005981;Contrato;1500.3
1354;17005981;Efetivo;3500.7
1355;17005981;Efetivo;3500.7
1356;17005981;Contrato;1500.3
1357;17005981;Efetivo;3500.7
1358;17005981;Efetivo;3500.7
1359;17005981;Contrato;1500.3
1360;17005981;Efetivo;3500.7
1361;17005981;Efetivo;3500.7
1362;17005981;Contrato;1500.3
1363;17005981;Efetivo;3500.7
1364;17005981;Efetivo;3500.7
1365;17005981;Contrato;1500.3
1366;17005981;Efetivo;3500.7
1367;17005981;Contrato;1500.3
1368;17005981;Contrato;1500.3
1369;17005981;Contrato;1500.3
1370;17005981;Contrato;1500.3
1371;17005981;Contrato;1500.3
1372;17005981;Efetivo;3500.7
1373;17005981;Efetivo;3500.7
1374;17005981;Contrato;1500.3
1375;17005981;Contrato;1500.3
1376;17005981;Contrato;1500.3
1377;17005981;Efetivo;3500.7
1378;17005981;Contrato;1500.3
1379;17005981;Contrato;1500.3
1380;17005981;Contrato;1500.3
1381;17005361;Contrato;1500.3
1382;17005361;Contrato;1500.3
1383;17005361;Efetivo;3500.7
1384;17005361;Contrato;1500.3
1385;17005361;Contrato;1500.3
1386;17005361;Contrato;1500.3
1387;17005361;Contrato;1500.3
1388;17005361;Efetivo;3500.7
1389;17005361;Contrato;1500.3
1390;17005361;Contrato;1500.3
1391;17005361;Contrato;1500.3
1392;17005361;Contrato;1500.3
1393;17005361;Efetivo;3500.7
1394;17005361;Efetivo;3500.7
1395;17005361;Contrato;1500.3
1396;17005361;Contrato;1500.3
1397;17005361;Contrato;1500.3
1398;17005361;Contrato;1500.3
1399;17005361;Efetivo;3500.7
1400;17005361;Contrato;1500.3
1401;17005361;Efetivo;3500.7
1402;17005361;Efetivo;3500.7
1403;17005361;Contrato;1500.3
1404;17005361;Efetivo;3500.7
1405;17005361;Efetivo;3500.7
1406;17005361;Efetivo;3500.7
1407;17005361;Contrato;1500.3
1408;17005361;Contrato;1500.3
1409;17005361;Efetivo;3500.7
1410;17005361;Contrato;1500.3
1411;17005361;Efetivo;3500.7
1412;17005361;Contrato;1500.3
1413;17005361;Contrato;1500.3
1414;17005361;Contrato;1500.3
1415;17005361;Contrato;1500.3
1416;17005361;Efetivo;3500.7
1417;17005361;Contrato;1500.3
1418;17005361;Contrato;1500.3
1419;17005361;Efetivo;3500.7
1420;17005361;Efetivo;3500.7
1421;17005361;Efetivo;3500.7
1422;17005361;Efetivo;3500.7
1423;17005361;Efetivo;3500.7
1424;17005361;Efetivo;3500.7
1425;17005361;Efetivo;3500.7
1426;17005361;Contrato;1500.3
1427;17005361;Efetivo;3500.7
1428;17005361;Contrato;1500.3
1429;17005361;Efetivo;3500.7
1430;17005361;Efetivo;3500.7
1431;17005361;Contrato;1500.3
1432;17005361;Efetivo;3500.7
1433;17005361;Contrato;1500.3
1434;17005361;Efetivo;3500.7
1435;17005361;Contrato;1500.3
1436;17005361;Efetivo;3500.7
1437;17005884;Contrato;1500.3
1438;17005884;Contrato;1500.3
1439;17005884;Contrato;1500.3
1440;17005884;Efetivo;3500.7
1441;17005884;Efetivo;3500.7
1442;17005884;Contrato;1500.3
1443;17005884;Contrato;1500.3
1444;17005884;Efetivo;3500.7
1445;17005884;Efetivo;3500.7
1446;17005884;Contrato;1500.3
1447;17005884;Efetivo;3500.7
1448;17005884;Contrato;1500.3
1449;17005884;Efetivo;3500.7
1450;17005884;Efetivo;3500.7
1451;17005884;Efetivo;3500.7
1452;17005884;Contrato;1500.3
1453;17005884;Contrato;1500.3
1454;17005884;Efetivo;3500.7
1455;17005884;Contrato;1500.3
1456;17005884;Contrato;1500.3
1457;17005884;Contrato;1500.3
1458;17005884;Contrato;1500.3
1459;17005884;Efetivo;3500.7
1460;17005884;Efetivo;3500.7
1461;17005884;Efetivo;3500.7
1462;17005884;Contrato;1500.3
1463;17005884;Efetivo;3500.7
1464;17005884;Contrato;1500.3
1465;17005884;Contrato;1500.3
1466;17005884;Contrato;1500.3
1467;17005884;Efetivo;3500.7
1468;17005884;Efetivo;3500.7
1469;17005884;Efetivo;3500.7
1470;17005884;Efetivo;3500.7
1471;17005884;Efetivo;3500.7
1472;17005884;Contrato;1500.3
1473;17005884;Contrato;1500.3
1474;17005884;Contrato;1500.3
1475;17005884;Contrato;1500.3
1476;17005884;Efetivo;3500.7
1477;17005884;Contrato;1500.3
1478;17005884;Contrato;1500.3
1479;17005884;Contrato;1500.3
1480;17005884;Efetivo;3500.7
1481;17005884;Efetivo;3500.7
1482;17005884;Contrato;1500.3
1483;17005884;Contrato;1500.3
1484;17005884;Contrato;1500.3
1485;17005884;Contrato;1500.3
1486;17005884;Efetivo;3500.7
1487;17005884;Efetivo;3500.7
1488;17005884;Contrato;1500.3
1489;17005884;Efetivo;3500.7
1490;17005884;Contrato;1500.3
1491;17005884;Efetivo;3500.7
1492;17005884;Contrato;1500.3
1493;17005884;Contrato;1500.3
1494;17005884;Efetivo;3500.7
1495;17005884;Contrato;1500.3
1496;17006155;Contrato;1500.3
1497;17006155;Contrato;1500.3
1498;17006155;Efetivo;3500.7
1499;17006155;Contrato;1500.3
1500;17006155;Contrato;1500.3
1501;17006155;Contrato;1500.3
1502;17006155;Contrato;1500.3
1503;17006155;Contrato;1500.3
1504;17006155;Efetivo;3500.7
1505;17006155;Efetivo;3500.7
1506;17006155;Contrato;1500.3
1507;17006155;Contrato;1500.3
1508;17006155;Contrato;1500.3
1509;17006155;Contrato;1500.3
1510;17006155;Efetivo;3500.7
1511;17006155;Contrato;1500.3
1512;17006155;Efetivo;3500.7
1513;17006155;Contrato;1500.3
1514;17006155;Contrato;1500.3
1515;17006155;Contrato;1500.3
1516;17006155;Contrato;1500.3
1517;17006155;Contrato;1500.3
1518;17006155;Efetivo;3500.7
1519;17006155;Efetivo;3500.7
1520;17006155;Efetivo;3500.7
1521;17006155;Contrato;1500.3
1522;17006155;Contrato;1500.3
1523;17006155;Contrato;1500.3
1524;17006155;Efetivo;3500.7
1525;17006155;Efetivo;3500.7
1526;17006155;Contrato;1500.3
1527;17006155;Contrato;1500.3
1528;17006155;Efetivo;3500.7
1529;17006155;Contrato;1500.3
1530;17006155;Efetivo;3500.7
1531;17006155;Contrato;1500.3
1532;17006155;Efetivo;3500.7
1533;17006155;Contrato;1500.3
1534;17006155;Efetivo;3500.7
1535;17006155;Efetivo;3500.7
1536;17006155;Contrato;1500.3
1537;17006155;Contrato;1500.3
1538;17006155;Contrato;1500.3
1539;17006155;Efetivo;3500.7
1540;17006155;Contrato;1500.3
1541;17006155;Contrato;1500.3
1542;17006155;Contrato;1500.3
1543;17006155;Efetivo;3500.7
1544;17006155;Contrato;1500.3
1545;17006155;Contrato;1500.3
1546;17006155;Efetivo;3500.7
1547;17006155;Efetivo;3500.7
1548;17006155;Efetivo;3500.7
1549;17006155;Contrato;1500.3
1550;17006155;Contrato;1500.3
1551;17006155;Contrato;1500.3
1552;17006155;Efetivo;3500.7
1553;17006155;Contrato;1500.3
1554;17006155;Contrato;1500.3
1555;17006155;Efetivo;3500.7
1556;17006155;Contrato;1500.3
1557;17006155;Contrato;1500.3
1558;17006155;Contrato;1500.3
1559;17006155;Contrato;1500.3
1560;17006155;Contrato;1500.3
1561;17006155;Efetivo;3500.7
1562;17006155;Contrato;1500.3
1563;17006155;Efetivo;3500.7
1564;17006155;Contrato;1500.3
1565;17006155;Contrato;1500.3
1566;17006155;Efetivo;3500.7
1567;17006155;Contrato;1500.3
1568;17006155;Efetivo;3500.7
1569;17006155;Contrato;1500.3
1570;17006155;Efetivo;3500.7
1571;17006155;Contrato;1500.3
1572;17006155;Efetivo;3500.7
1573;17006155;Efetivo;3500.7
1574;17006155;Efetivo;3500.7
1575;17056330;Contrato;1500.3
1576;17056330;Contrato;1500.3
1577;17056330;Contrato;1500.3
1578;17056330;Efetivo;3500.7
1579;17056330;Contrato;1500.3
1580;17056330;Efetivo;3500.7
1581;17056330;Efetivo;3500.7
1582;17056330;Efetivo;3500.7
1583;17056330;Contrato;1500.3
1584;17056330;Efetivo;3500.7
1585;17056330;Contrato;1500.3
1586;17056330;Contrato;1500.3
1587;17056330;Efetivo;3500.7
1588;17056330;Contrato;1500.3
1589;17056330;Efetivo;3500.7
1590;17056330;Contrato;1500.3
1591;17056330;Contrato;1500.3
1592;17056330;Contrato;1500.3
1593;17056330;Contrato;1500.3
1594;17056330;Efetivo;3500.7
1595;17056330;Efetivo;3500.7
1596;17056330;Efetivo;3500.7
1597;17056330;Efetivo;3500.7
1598;17056330;Contrato;1500.3
1599;17056330;Contrato;1500.3
1600;17056330;Contrato;1500.3
1601;17056330;Contrato;1500.3
1602;17056330;Contrato;1500.3
1603;17056330;Contrato;1500.3
1604;17056330;Efetivo;3500.7
1605;17056330;Contrato;1500.3
1606;17056330;Contrato;1500.3
1607;17056330;Contrato;1500.3
1608;17056330;Contrato;1500.3
1609;17056330;Efetivo;3500.7
1610;17056330;Efetivo;3500.7
1611;17056330;Contrato;1500.3
1612;17056330;Efetivo;3500.7
1613;17056330;Contrato;1500.3
1614;17056330;Efetivo;3500.7
1615;17056330;Efetivo;3500.7
1616;17056330;Contrato;1500.3
1617;17056330;Contrato;1500.3
1618;17056330;Contrato;1500.3
1619;17056330;Contrato;1500.3
1620;17056330;Contrato;1500.3
1621;17056330;Efetivo;3500.7
1622;17056330;Efetivo;3500.7
1623;17056330;Contrato;1500.3
1624;17056330;Efetivo;3500.7
1625;17056330;Contrato;1500.3
1626;17056330;Contrato;1500.3
1627;17056330;Contrato;1500.3
1628;17056330;Contrato;1500.3
1629;17056330;Efetivo;3500.7
1630;17056330;Contrato;1500.3
1631;17056330;Efetivo;3500.7
1632;17056330;Contrato;1500.3
1633;17056330;Contrato;1500.3
1634;17056330;Contrato;1500.3
1635;17056330;Contrato;1500.3
1636;17056330;Contrato;1500.3
1637;17056330;Contrato;1500.3
1638;17056330;Efetivo;3500.7
1639;17056330;Contrato;1500.3
1640;17056330;Efetivo;3500.7
1641;17056330;Contrato;1500.3
1642;17056330;Contrato;1500.3
1643;17056330;Contrato;1500.3
1644;17056330;Efetivo;3500.7
1645;17056330;Contrato;1500.3
1646;17056330;Efetivo;3500.7
1647;17056330;Efetivo;3500.7
1648;17056330;Efetivo;3500.7
1649;17056330;Contrato;1500.3
1650;17056330;Contrato;1500.3
1651;17005760;Efetivo;3500.7
1652;17005760;Contrato;1500.3
1653;17005760;Efetivo;3500.7
1654;17005760;Efetivo;3500.7
1655;17005760;Contrato;1500.3
1656;17005760;Contrato;1500.3
1657;17005760;Efetivo;3500.7
1658;17005760;Efetivo;3500.7
1659;17005760;Contrato;1500.3
1660;17005760;Efetivo;3500.7
1661;17005760;Contrato;1500.3
1662;17005760;Efetivo;3500.7
1663;17005760;Contrato;1500.3
